,Car Name,Trim Msrp,Engine Fuel Type,Engine Size,Engine Horsepower Hp,Engine Torque Ft Lbs,Engine Drive Type,Engine Transmission,Body Type,Body Doors,Body Seats,Mileage Fuel Tank Capacity,Mileage Combined Mpg,Mileage Epa City Mpg,Mileage Epa Highway Mpg,Mileage Range City,Mileage Range Highway
2194,Jeep Wrangler JK Rubicon Recon,39145,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,3,4,70.40100000000001,21.599999999999998,20.4,25.2,316.2,390.6
2195,Jeep Wrangler JK Sahara,30445,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,3,4,70.40100000000001,21.599999999999998,20.4,25.2,316.2,390.6
2196,Jeep Wrangler JK Sport,23995,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,3,4,70.40100000000001,21.599999999999998,20.4,25.2,316.2,390.6
2197,Jeep Wrangler JK Sport S,26995,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,3,4,70.40100000000001,21.599999999999998,20.4,25.2,316.2,390.6
2198,Jeep Wrangler JK Unlimited Altitude,37245,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2199,Jeep Wrangler JK Unlimited Freedom Edition,33595,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2200,Jeep Wrangler JK Unlimited Golden Eagle,33095,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2201,Jeep Wrangler JK Unlimited Rubicon,37445,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2202,Jeep Wrangler JK Unlimited Rubicon Recon,42945,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2203,Jeep Wrangler JK Unlimited Sahara,34245,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2204,Jeep Wrangler JK Unlimited Sport,27895,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2205,Jeep Wrangler JK Unlimited Sport RHD,32695,Unleaded,3.6,285.0,260.0,four wheel drive,automatic,SUV,5,5,85.16250000000001,21.599999999999998,19.2,24.0,360.0,450.0
2206,Jeep Wrangler JK Unlimited Sport S,31095,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2207,Jeep Wrangler JK Unlimited Willys Wheeler,32195,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2208,Jeep Wrangler JK Unlimited Willys Wheeler W,34295,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,5,5,85.16250000000001,21.599999999999998,19.2,25.2,360.0,472.5
2209,Jeep Wrangler JK Willys Wheeler,28295,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,3,4,70.40100000000001,21.599999999999998,20.4,25.2,316.2,390.6
2210,Jeep Wrangler JK Willys Wheeler W,30395,Unleaded,3.6,285.0,260.0,four wheel drive,manual,SUV,3,4,70.40100000000001,21.599999999999998,20.4,25.2,316.2,390.6
2211,Kia Optima EX,25700,Unleaded,2.4,185.0,178.0,front wheel drive,automatic,Saloon,4,5,70.02250000000001,33.6,28.799999999999997,40.8,444.0,629.0
2212,Kia Optima LX Turbo,24400,Unleaded,1.6,178.0,195.0,front wheel drive,automatic,Saloon,4,5,70.02250000000001,37.199999999999996,33.6,44.4,518.0,684.5
2213,Kia Optima SX Turbo,30600,Unleaded,2.0,245.0,260.0,front wheel drive,automatic,Saloon,4,5,70.02250000000001,30.0,26.4,37.199999999999996,407.0,573.5
2214,Kia Optima Hybrid Premium,25995,Unleaded,2.0,192.0,271.0,front wheel drive,automatic,Saloon,4,5,60.18150000000001,50.4,46.8,55.199999999999996,620.1,731.4
2215,Kia Optima Plug-In Hybrid EX,35210,Unleaded,2.0,202.0,276.0,front wheel drive,automatic,Saloon,4,5,60.18150000000001,48.0,45.6,51.6,604.2,683.7
2216,Kia Rio EX,18400,Unleaded,1.6,130.0,119.0,front wheel drive,automatic,Saloon,4,5,45.041500000000006,38.4,33.6,44.4,333.2,440.3
2217,Kia Rio EX,18700,Unleaded,1.6,130.0,119.0,front wheel drive,automatic,Hatchback,5,5,45.041500000000006,38.4,33.6,44.4,333.2,440.3
2218,Kia Rio LX,14200,Unleaded,1.6,130.0,119.0,front wheel drive,manual,Hatchback,5,5,45.041500000000006,38.4,34.8,44.4,345.1,440.3
2219,Kia Rio LX,15290,Unleaded,1.6,130.0,119.0,front wheel drive,automatic,Hatchback,5,5,45.041500000000006,38.4,33.6,44.4,333.2,440.3
2220,Kia Rio LX,13900,Unleaded,1.6,130.0,119.0,front wheel drive,manual,Saloon,4,5,45.041500000000006,38.4,34.8,44.4,345.1,440.3
2221,Kia Sorento EX,36000,Unleaded,3.3,290.0,252.0,all wheel drive,automatic,SUV,5,7,71.158,25.2,21.599999999999998,30.0,338.4,470.0
2222,Kia Sorento EX,34900,Unleaded,2.0,240.0,260.0,all wheel drive,automatic,SUV,5,5,71.158,26.4,22.8,30.0,357.2,470.0
2223,Kia Sorento EX,34200,Unleaded,3.3,290.0,252.0,front wheel drive,automatic,SUV,5,7,71.158,24.0,21.599999999999998,30.0,338.4,470.0
2224,Kia Sorento EX,33100,Unleaded,2.0,240.0,260.0,front wheel drive,automatic,SUV,5,5,71.158,27.599999999999998,24.0,32.4,376.0,507.6
2225,Kia Sorento L,25900,Unleaded,2.4,185.0,178.0,front wheel drive,automatic,SUV,5,5,71.158,28.799999999999997,25.2,33.6,394.8,526.4
2226,Kia Sorento LX,31400,Unleaded,3.3,290.0,252.0,all wheel drive,automatic,SUV,5,7,71.158,25.2,21.599999999999998,30.0,338.4,470.0
2227,Kia Sorento LX,29990,Unleaded,2.4,185.0,178.0,all wheel drive,automatic,SUV,5,5,71.158,26.4,25.2,30.0,394.8,470.0
2228,Kia Sorento LX,29600,Unleaded,3.3,290.0,252.0,front wheel drive,automatic,SUV,5,7,71.158,24.0,21.599999999999998,30.0,338.4,470.0
2229,Kia Sorento LX,27200,Unleaded,2.4,185.0,178.0,front wheel drive,automatic,SUV,5,5,71.158,28.799999999999997,25.2,33.6,394.8,526.4
2230,Kia Sorento SX,41000,Unleaded,3.3,290.0,252.0,all wheel drive,automatic,SUV,5,7,71.158,22.8,20.4,27.599999999999998,319.6,432.4
2231,Kia Sorento SX,39200,Unleaded,3.3,290.0,252.0,front wheel drive,automatic,SUV,5,7,71.158,24.0,21.599999999999998,30.0,338.4,470.0
2232,Kia Sorento SX Limited,46300,Unleaded,3.3,290.0,252.0,all wheel drive,automatic,SUV,5,7,71.158,22.8,20.4,27.599999999999998,319.6,432.4
2233,Kia Sorento SX Limited,44500,Unleaded,3.3,290.0,252.0,front wheel drive,automatic,SUV,5,7,71.158,24.0,21.599999999999998,30.0,338.4,470.0
2234,Lamborghini Huracan Base,238600,Unleaded,5.2,601.0,413.0,all wheel drive,automatic,Coupe,2,2,79.8635,19.2,16.8,22.8,295.4,400.9
2235,Lamborghini Huracan Base,199800,Unleaded,5.2,571.0,398.0,rear wheel drive,automatic,Coupe,2,2,79.8635,19.2,16.8,25.2,295.4,443.1
2236,Lamborghini Huracan Performante,274390,Unleaded,5.2,630.0,442.0,all wheel drive,automatic,Coupe,2,2,79.8635,18.0,15.6,22.8,274.3,400.9
2237,Lamborghini Huracan Performante Spyder,308859,Unleaded,5.2,630.0,442.0,all wheel drive,automatic,Convertible,2,2,79.8635,18.0,15.6,22.8,274.3,400.9
2238,Lamborghini Huracan Spyder,219780,Unleaded,5.2,571.0,398.0,rear wheel drive,automatic,Convertible,2,2,79.8635,19.2,16.8,24.0,295.4,422.0
2239,Lamborghini Huracan Spyder,262450,Unleaded,5.2,601.0,413.0,all wheel drive,automatic,Convertible,2,2,79.8635,19.2,16.8,22.8,295.4,400.9
2240,Land Rover Discovery Sport HSE 237 HP,42395,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,5,5,68.13,26.4,25.2,30.0,378.0,450.0
2241,Land Rover Discovery Sport HSE 286 HP,49395,Unleaded,2.0,286.0,295.0,all wheel drive,automatic,SUV,5,5,68.13,26.4,24.0,30.0,360.0,450.0
2242,Land Rover Discovery Sport HSE LUX 237 HP,46795,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,5,5,68.13,26.4,25.2,30.0,378.0,450.0
2243,Land Rover Discovery Sport HSE LUX 286 HP,52895,Unleaded,2.0,286.0,295.0,all wheel drive,automatic,SUV,5,5,68.13,26.4,24.0,30.0,360.0,450.0
2244,Land Rover Discovery Sport SE,37795,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,5,5,68.13,26.4,25.2,30.0,378.0,450.0
2245,Land Rover Range Rover Evoque Autobiography 237 HP,62600,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,5,5,68.13,30.0,26.4,34.8,396.0,522.0
2246,Land Rover Range Rover Evoque Autobiography 286 HP,65600,Unleaded,2.0,286.0,295.0,all wheel drive,automatic,SUV,5,5,68.13,28.799999999999997,25.2,34.8,378.0,522.0
2247,Land Rover Range Rover Evoque HSE,51100,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,5,5,68.13,30.0,26.4,34.8,396.0,522.0
2248,Land Rover Range Rover Evoque HSE Dynamic,57800,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,3,4,68.13,30.0,26.4,34.8,396.0,522.0
2249,Land Rover Range Rover Evoque HSE Dynamic 237 HP,54300,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,5,5,68.13,30.0,26.4,34.8,396.0,522.0
2250,Land Rover Range Rover Evoque HSE Dynamic 286 HP,57300,Unleaded,2.0,286.0,295.0,all wheel drive,automatic,SUV,5,5,68.13,28.799999999999997,25.2,34.8,378.0,522.0
2251,Land Rover Range Rover Evoque Landmark Edition,48400,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,5,5,68.13,30.0,26.4,34.8,396.0,522.0
2252,Land Rover Range Rover Evoque SE,41800,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,5,5,68.13,30.0,26.4,34.8,396.0,522.0
2253,Land Rover Range Rover Evoque SE Dynamic,52100,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,3,4,68.13,30.0,26.4,34.8,396.0,522.0
2254,Land Rover Range Rover Evoque SE Premium,45900,Unleaded,2.0,237.0,251.0,all wheel drive,automatic,SUV,5,5,68.13,30.0,26.4,34.8,396.0,522.0
2255,Land Rover Range Rover Sport Autobiography Dynamic,96650,Unleaded,5.0,518.0,461.0,four wheel drive,automatic,SUV,5,5,103.3305,22.8,20.4,26.4,464.1,600.6
2256,Land Rover Range Rover Sport HSE,72350,Unleaded,3.0,340.0,332.0,four wheel drive,automatic,SUV,5,5,103.3305,22.8,20.4,27.599999999999998,464.1,627.9
2257,Land Rover Range Rover Sport HSE Dynamic,82150,Unleaded,3.0,380.0,332.0,four wheel drive,automatic,SUV,5,5,103.3305,22.8,20.4,27.599999999999998,464.1,627.9
2258,Land Rover Range Rover Sport SE,66750,Unleaded,3.0,340.0,332.0,four wheel drive,automatic,SUV,5,5,103.3305,22.8,20.4,27.599999999999998,464.1,627.9
2259,Land Rover Range Rover Sport Supercharged,82050,Unleaded,5.0,518.0,461.0,four wheel drive,automatic,SUV,5,5,103.3305,22.8,20.4,26.4,464.1,600.6
2260,Land Rover Range Rover Sport Supercharged Dynamic,85550,Unleaded,5.0,518.0,461.0,four wheel drive,automatic,SUV,5,5,103.3305,22.8,20.4,26.4,464.1,600.6
2261,Land Rover Range Rover Sport SVR,113600,Unleaded,5.0,575.0,516.0,four wheel drive,automatic,SUV,5,5,103.3305,19.2,18.0,24.0,409.5,546.0
2262,Land Rover Range Rover Velar First Edition,89300,Unleaded,3.0,380.0,332.0,all wheel drive,automatic,SUV,5,5,59.803000000000004,24.0,21.599999999999998,28.799999999999997,284.4,379.2
2263,Land Rover Range Rover Velar R-Dynamic HSE,77100,Unleaded,3.0,380.0,332.0,all wheel drive,automatic,SUV,5,5,59.803000000000004,24.0,21.599999999999998,28.799999999999997,284.4,379.2
2264,Land Rover Range Rover Velar R-Dynamic HSE,69100,Diesel,2.0,180.0,317.0,all wheel drive,automatic,SUV,5,5,62.83100000000001,33.6,31.2,36.0,431.6,498.0
2265,Land Rover Range Rover Velar R-Dynamic HSE,67600,Unleaded,2.0,247.0,269.0,all wheel drive,automatic,SUV,5,5,62.83100000000001,27.599999999999998,25.2,32.4,348.6,448.2
2266,Land Rover Range Rover Velar R-Dynamic SE,61600,Diesel,2.0,180.0,317.0,all wheel drive,automatic,SUV,5,5,62.83100000000001,33.6,31.2,36.0,431.6,498.0
2267,Land Rover Range Rover Velar R-Dynamic SE,69600,Unleaded,3.0,380.0,332.0,all wheel drive,automatic,SUV,5,5,59.803000000000004,24.0,21.599999999999998,28.799999999999997,284.4,379.2
2268,Land Rover Range Rover Velar S,56200,Diesel,2.0,180.0,317.0,all wheel drive,automatic,SUV,5,5,59.803000000000004,33.6,31.2,36.0,410.8,474.0
2269,Land Rover Range Rover Velar S,54700,Unleaded,2.0,247.0,269.0,all wheel drive,automatic,SUV,5,5,59.803000000000004,27.599999999999998,25.2,32.4,331.8,426.6
2270,Land Rover Range Rover Velar S,64200,Unleaded,3.0,380.0,332.0,all wheel drive,automatic,SUV,5,5,59.803000000000004,24.0,21.599999999999998,28.799999999999997,284.4,379.2
2271,Lexus ES 350,38950,Unleaded,3.5,268.0,248.0,front wheel drive,automatic,Saloon,4,5,65.102,28.799999999999997,25.2,36.0,361.2,516.0
2272,Lexus RC 350,43570,Unleaded,3.5,311.0,277.0,rear wheel drive,automatic,Coupe,2,4,65.859,27.599999999999998,24.0,33.6,348.0,487.2
2273,Lexus RC 350,45735,Unleaded,3.5,311.0,277.0,all wheel drive,automatic,Coupe,2,4,65.859,25.2,21.599999999999998,28.799999999999997,313.2,417.6
2274,Lexus RX 350L,47670,Unleaded,3.5,290.0,268.0,front wheel drive,automatic,SUV,5,7,72.672,26.4,22.8,31.2,364.8,499.2
2275,Lexus RX 350L,49070,Unleaded,3.5,290.0,268.0,all wheel drive,automatic,SUV,5,7,72.672,25.2,21.599999999999998,30.0,345.6,480.0
2276,Lexus RX 350L Luxury,54085,Unleaded,3.5,290.0,268.0,all wheel drive,automatic,SUV,5,7,72.672,25.2,21.599999999999998,30.0,345.6,480.0
2277,Lexus RX 350L Luxury,52685,Unleaded,3.5,290.0,268.0,front wheel drive,automatic,SUV,5,7,72.672,26.4,22.8,31.2,364.8,499.2
2278,Maserati GranTurismo MC,150220,Unleaded,4.7,454.0,384.0,rear wheel drive,automatic,Coupe,2,4,85.9195,19.2,15.6,25.2,295.1,476.7
2279,Maserati GranTurismo Sport,132975,Unleaded,4.7,454.0,384.0,rear wheel drive,automatic,Coupe,2,4,85.9195,19.2,15.6,25.2,295.1,476.7
2280,Mazda 3 Grand Touring,24945,Unleaded,2.5,184.0,185.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,36.0,31.2,42.0,343.2,462.0
2281,Mazda 3 Grand Touring,23895,Unleaded,2.5,184.0,185.0,front wheel drive,manual,Hatchback,5,5,49.961999999999996,33.6,30.0,39.6,330.0,435.6
2282,Mazda 3 Grand Touring,24195,Unleaded,2.5,184.0,185.0,front wheel drive,automatic,Saloon,4,5,49.961999999999996,36.0,32.4,43.199999999999996,356.4,475.2
2283,Mazda 3 Grand Touring,23145,Unleaded,2.5,184.0,185.0,front wheel drive,manual,Saloon,4,5,49.961999999999996,34.8,30.0,40.8,330.0,448.8
2284,Mazda 3 Sport,20395,Unleaded,2.0,155.0,150.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,38.4,33.6,44.4,369.6,488.4
2285,Mazda 3 Sport,19345,Unleaded,2.0,155.0,150.0,front wheel drive,manual,Hatchback,5,5,49.961999999999996,37.199999999999996,32.4,44.4,356.4,488.4
2286,Mazda 3 Sport,18095,Unleaded,2.0,155.0,150.0,front wheel drive,manual,Saloon,4,5,49.961999999999996,37.199999999999996,33.6,45.6,369.6,501.6
2287,Mazda 3 Sport,19145,Unleaded,2.0,155.0,150.0,front wheel drive,automatic,Saloon,4,5,49.961999999999996,37.199999999999996,33.6,44.4,369.6,488.4
2288,Mazda 3 Touring,21140,Unleaded,2.5,184.0,185.0,front wheel drive,automatic,Saloon,4,5,49.961999999999996,36.0,32.4,43.199999999999996,356.4,475.2
2289,Mazda 3 Touring,20090,Unleaded,2.5,184.0,185.0,front wheel drive,manual,Saloon,4,5,49.961999999999996,34.8,30.0,40.8,330.0,448.8
2290,Mazda 3 Touring,20840,Unleaded,2.5,184.0,185.0,front wheel drive,manual,Hatchback,5,5,49.961999999999996,33.6,30.0,39.6,330.0,435.6
2291,Mazda 3 Touring,21890,Unleaded,2.5,184.0,185.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,36.0,31.2,42.0,343.2,462.0
2292,Mazda 6 Sport,21950,Unleaded,2.5,187.0,186.0,front wheel drive,manual,Saloon,4,5,62.074,32.4,28.799999999999997,39.6,393.6,541.2
2293,Mazda CX-3 Grand Touring,26415,Unleaded,2.0,146.0,146.0,all wheel drive,automatic,SUV,5,5,45.041500000000006,34.8,32.4,38.4,321.3,380.8
2294,Mazda CX-3 Grand Touring,25165,Unleaded,2.0,146.0,146.0,front wheel drive,automatic,SUV,5,5,48.0695,37.199999999999996,34.8,40.8,368.3,431.8
2295,Mazda CX-3 Sport,21360,Unleaded,2.0,146.0,146.0,all wheel drive,automatic,SUV,5,5,45.041500000000006,34.8,32.4,38.4,321.3,380.8
2296,Mazda CX-3 Sport,20110,Unleaded,2.0,146.0,146.0,front wheel drive,automatic,SUV,5,5,48.0695,37.199999999999996,34.8,40.8,368.3,431.8
2297,Mazda CX-3 Touring,23445,Unleaded,2.0,146.0,146.0,all wheel drive,automatic,SUV,5,5,45.041500000000006,34.8,32.4,38.4,321.3,380.8
2298,Mazda CX-3 Touring,22195,Unleaded,2.0,146.0,146.0,front wheel drive,automatic,SUV,5,5,48.0695,37.199999999999996,34.8,40.8,368.3,431.8
2299,Mazda MX-5 Miata Club,29155,Unleaded,2.0,155.0,148.0,rear wheel drive,manual,Convertible,2,2,45.041500000000006,34.8,31.2,39.6,309.4,392.7
2300,Mazda MX-5 Miata Club,29755,Unleaded,2.0,155.0,148.0,rear wheel drive,automatic,Convertible,2,2,45.041500000000006,34.8,31.2,42.0,309.4,416.5
2301,Mazda MX-5 Miata Grand Touring,31270,Unleaded,2.0,155.0,148.0,rear wheel drive,automatic,Convertible,2,2,45.041500000000006,34.8,31.2,42.0,309.4,416.5
2302,Mazda MX-5 Miata Grand Touring,30195,Unleaded,2.0,155.0,148.0,rear wheel drive,manual,Convertible,2,2,45.041500000000006,34.8,31.2,39.6,309.4,392.7
2303,Mazda MX-5 Miata Sport,25295,Unleaded,2.0,155.0,148.0,rear wheel drive,manual,Convertible,2,2,45.041500000000006,34.8,31.2,39.6,309.4,392.7
2304,Mazda MX-5 Miata Sport,26645,Unleaded,2.0,155.0,148.0,rear wheel drive,automatic,Convertible,2,2,45.041500000000006,34.8,31.2,42.0,309.4,416.5
2305,Mercedes-Benz C-Class AMG C 43,55900,Unleaded,3.0,362.0,384.0,all wheel drive,automatic,Coupe,2,4,65.859,26.4,24.0,32.4,348.0,469.8
2306,Mercedes-Benz C-Class AMG C 43,53400,Unleaded,3.0,362.0,384.0,all wheel drive,automatic,Saloon,4,5,65.859,27.599999999999998,24.0,32.4,348.0,469.8
2307,Mercedes-Benz C-Class AMG C 43,60800,Unleaded,3.0,362.0,384.0,all wheel drive,automatic,Convertible,2,4,65.859,26.4,22.8,31.2,330.6,452.4
2308,Mercedes-Benz C-Class AMG C 63,73500,Unleaded,4.0,469.0,479.0,rear wheel drive,automatic,Convertible,2,4,65.859,22.8,20.4,26.4,295.8,382.8
2309,Mercedes-Benz C-Class AMG C 63,67500,Unleaded,4.0,469.0,479.0,rear wheel drive,automatic,Coupe,2,4,65.859,22.8,20.4,27.599999999999998,295.8,400.2
2310,Mercedes-Benz C-Class AMG C 63,66100,Unleaded,4.0,469.0,479.0,rear wheel drive,automatic,Saloon,4,5,65.859,24.0,21.599999999999998,28.799999999999997,313.2,417.6
2311,Mercedes-Benz C-Class AMG C 63 S,73700,Unleaded,4.0,503.0,516.0,rear wheel drive,automatic,Saloon,4,5,65.859,24.0,21.599999999999998,28.799999999999997,313.2,417.6
2312,Mercedes-Benz C-Class AMG C 63 S,81500,Unleaded,4.0,503.0,516.0,rear wheel drive,automatic,Convertible,2,4,65.859,22.8,20.4,26.4,295.8,382.8
2313,Mercedes-Benz C-Class AMG C 63 S,75500,Unleaded,4.0,503.0,516.0,rear wheel drive,automatic,Coupe,2,4,65.859,22.8,20.4,27.599999999999998,295.8,400.2
2314,Mercedes-Benz C-Class C 300,51200,Unleaded,2.0,241.0,273.0,rear wheel drive,automatic,Convertible,2,4,65.859,30.0,26.4,34.8,382.8,504.6
2315,Mercedes-Benz C-Class C 300,43200,Unleaded,2.0,241.0,273.0,rear wheel drive,automatic,Coupe,2,4,65.859,30.0,26.4,36.0,382.8,522.0
2316,Mercedes-Benz C-Class C 300,40250,Unleaded,2.0,241.0,273.0,rear wheel drive,automatic,Saloon,4,5,65.859,32.4,28.799999999999997,39.6,417.6,574.2
2317,Mercedes-Benz C-Class C 300 4MATIC,45200,Unleaded,2.0,241.0,273.0,all wheel drive,automatic,Coupe,2,4,65.859,30.0,26.4,36.0,382.8,522.0
2318,Mercedes-Benz C-Class C 300 4MATIC,53200,Unleaded,2.0,241.0,273.0,all wheel drive,automatic,Convertible,2,4,65.859,30.0,26.4,34.8,382.8,504.6
2319,Mercedes-Benz C-Class C 300 4MATIC,42250,Unleaded,2.0,241.0,273.0,all wheel drive,automatic,Saloon,4,5,65.859,31.2,27.599999999999998,38.4,400.2,556.8
2320,Mercedes-Benz C-Class C 350e,47900,Unleaded,2.0,275.0,443.0,rear wheel drive,automatic,Saloon,4,5,49.961999999999996,36.0,33.6,38.4,369.6,422.4
2321,Mercedes-Benz CLS-Class AMG CLS 63 S,108900,Unleaded,5.5,577.0,590.0,all wheel drive,automatic,Saloon,4,4,79.8635,21.599999999999998,19.2,26.4,337.6,464.2
2322,Mercedes-Benz CLS-Class CLS 550,75150,Unleaded,4.7,402.0,443.0,rear wheel drive,automatic,Saloon,4,4,79.8635,25.2,21.599999999999998,31.2,379.8,548.6
2323,Mercedes-Benz CLS-Class CLS 550 4MATIC,77650,Unleaded,4.7,402.0,443.0,all wheel drive,automatic,Saloon,4,4,79.8635,24.0,20.4,30.0,358.7,527.5
2324,Mercedes-Benz E-Class AMG E 43 4MATIC,71600,Unleaded,3.0,396.0,384.0,all wheel drive,automatic,Saloon,4,5,79.8635,25.2,22.8,30.0,400.9,527.5
2325,Mercedes-Benz E-Class AMG E 63 S 4MATIC,104400,Unleaded,4.0,603.0,627.0,all wheel drive,automatic,Saloon,4,5,79.8635,21.599999999999998,18.0,26.4,316.5,464.2
2326,Mercedes-Benz E-Class AMG E 63 S 4MATIC,106950,Unleaded,4.0,603.0,627.0,all wheel drive,automatic,Estate,5,5,79.8635,21.599999999999998,19.2,26.4,337.6,464.2
2327,Mercedes-Benz E-Class E 300 Luxury 4MATIC,55450,Unleaded,2.0,241.0,273.0,all wheel drive,automatic,Saloon,4,7,65.859,28.799999999999997,25.2,34.8,365.4,504.6
2328,Mercedes-Benz E-Class E 400,66300,Unleaded,3.0,329.0,354.0,rear wheel drive,automatic,Convertible,2,4,65.859,26.4,24.0,31.2,348.0,452.4
2329,Mercedes-Benz E-Class E 400,58900,Unleaded,3.0,329.0,354.0,rear wheel drive,automatic,Coupe,2,4,65.859,26.4,24.0,31.2,348.0,452.4
2330,Mercedes-Benz E-Class E 400 4MATIC,68800,Unleaded,3.0,329.0,354.0,all wheel drive,automatic,Convertible,2,4,65.859,26.4,24.0,30.0,348.0,435.0
2331,Mercedes-Benz E-Class E 400 4MATIC,61400,Unleaded,3.0,329.0,354.0,all wheel drive,automatic,Coupe,2,4,65.859,26.4,24.0,31.2,348.0,452.4
2332,Mercedes-Benz E-Class E 400 AMG Line 4MATIC,59400,Unleaded,3.0,329.0,354.0,all wheel drive,automatic,Saloon,4,5,65.859,27.599999999999998,24.0,32.4,348.0,469.8
2333,Mercedes-Benz E-Class E 400 AMG Line 4MATIC,63550,Unleaded,3.0,329.0,354.0,all wheel drive,automatic,Estate,5,7,79.8635,25.2,22.8,30.0,400.9,527.5
2334,Mercedes-Benz E-Class E 400 Luxury 4MATIC,58900,Unleaded,3.0,329.0,354.0,all wheel drive,automatic,Saloon,4,7,65.859,27.599999999999998,24.0,32.4,348.0,469.8
2335,Mercedes-Benz E-Class E 400 Luxury 4MATIC,63050,Unleaded,3.0,329.0,354.0,all wheel drive,automatic,Estate,5,7,79.8635,25.2,22.8,30.0,400.9,527.5
2336,Mercedes-Benz E-Class E 400 Sport 4MATIC,58900,Unleaded,3.0,329.0,354.0,all wheel drive,automatic,Saloon,4,5,65.859,27.599999999999998,24.0,32.4,348.0,469.8
2337,Mercedes-Benz E-Class E 400 Sport 4MATIC,63050,Unleaded,3.0,329.0,354.0,all wheel drive,automatic,Estate,5,7,79.8635,25.2,22.8,30.0,400.9,527.5
2338,Mercedes-Benz G-Class AMG G 63,142800,Unleaded,5.5,563.0,561.0,four wheel drive,automatic,SUV,5,5,96.139,15.6,14.399999999999999,18.0,304.8,381.0
2339,Mercedes-Benz G-Class AMG G 65,222700,Unleaded,6.0,621.0,738.0,four wheel drive,automatic,SUV,5,5,96.139,14.399999999999999,13.2,15.6,279.4,330.2
2340,Mercedes-Benz G-Class G 550,123600,Unleaded,4.0,416.0,450.0,four wheel drive,automatic,SUV,5,5,96.139,15.6,15.6,16.8,330.2,355.6
2341,Mercedes-Benz G-Class G 550 4x4 Squared,227300,Unleaded,4.0,416.0,450.0,four wheel drive,automatic,SUV,5,5,96.139,13.2,13.2,13.2,279.4,279.4
2342,Mercedes-Benz GLA-Class AMG GLA 45 4MATIC,50600,Unleaded,2.0,375.0,350.0,all wheel drive,automatic,SUV,5,5,56.01800000000001,30.0,26.4,33.6,325.6,414.4
2343,Mercedes-Benz GLE-Class AMG GLE 43 4MATIC,67750,Unleaded,3.0,385.0,384.0,all wheel drive,automatic,SUV,5,5,93.111,22.8,20.4,27.599999999999998,418.2,565.8
